CustID,Cor_Bo,Cor_Ca,Die_Bo,Ass_Ca,HD_Cor,Total_Rev,Cor_Bo_COGS,Cor_Ca_COGS,Die_Bo_COGS,Ass_Ca_COGS,HD_Cor_COGS,Total_COGS,Ships,Orders,ExpOr,Queries,Design
713," $30,409 "," $58,851 "," $67,774 "," $220,951 "," $18,164 "," $396,149 "," $7,146 "," $25,306 "," $42,359 "," $180,738 "," $14,858 "," $270,407 ",47,47,22,476,144
714," $26,201 "," $56,619 "," $71,026 "," $228,781 "," $17,624 "," $400,250 "," $6,157 "," $24,346 "," $44,391 "," $187,143 "," $14,416 "," $276,454 ",86,43,18,374,121
715," $35,102 "," $73,113 "," $75,579 "," $175,769 "," $21,296 "," $380,859 "," $8,249 "," $31,439 "," $47,237 "," $143,779 "," $17,420 "," $248,124 ",108,54,25,635,181
716," $32,791 "," $66,502 "," $72,111 "," $224,069 "," $19,292 "," $414,764 "," $7,706 "," $28,596 "," $45,069 "," $183,288 "," $15,781 "," $280,440 ",64,32,10,306,77
717," $27,889 "," $55,235 "," $67,799 "," $231,623 "," $23,174 "," $405,720 "," $6,554 "," $23,751 "," $42,374 "," $189,468 "," $18,956 "," $281,103 ",120,40,14,344,102
718," $25,861 "," $54,778 "," $67,442 "," $213,020 "," $21,194 "," $382,294 "," $6,077 "," $23,555 "," $42,151 "," $174,250 "," $17,337 "," $263,369 ",98,49,25,545,165
719," $35,491 "," $59,206 "," $57,334 "," $214,760 "," $21,501 "," $388,291 "," $8,340 "," $25,459 "," $35,833 "," $175,673 "," $17,588 "," $262,893 ",147,49,24,585,164
720," $30,210 "," $58,755 "," $79,629 "," $206,886 "," $19,313 "," $394,792 "," $7,099 "," $25,265 "," $49,768 "," $169,233 "," $15,798 "," $267,163 ",129,43,20,506,153
721," $30,595 "," $62,332 "," $60,186 "," $155,324 "," $20,298 "," $328,735 "," $7,190 "," $26,803 "," $37,616 "," $127,055 "," $16,604 "," $215,268 ",189,63,43,970,311
722," $25,783 "," $51,279 "," $66,980 "," $186,050 "," $20,305 "," $350,396 "," $6,059 "," $22,050 "," $41,862 "," $152,188 "," $16,609 "," $238,769 ",59,59,32,795,244
723," $32,373 "," $69,536 "," $69,087 "," $227,085 "," $17,534 "," $415,614 "," $7,608 "," $29,900 "," $43,179 "," $185,755 "," $14,343 "," $280,785 ",40,40,14,427,107
724," $35,775 "," $54,704 "," $70,504 "," $238,351 "," $17,731 "," $417,065 "," $8,407 "," $23,523 "," $44,065 "," $194,971 "," $14,504 "," $285,470 ",105,35,12,506,105
725," $29,497 "," $63,259 "," $68,215 "," $214,412 "," $17,655 "," $393,037 "," $6,932 "," $27,201 "," $42,634 "," $175,389 "," $14,442 "," $266,598 ",46,46,20,438,142
726," $30,163 "," $58,376 "," $74,263 "," $192,154 "," $20,118 "," $375,074 "," $7,088 "," $25,102 "," $46,414 "," $157,182 "," $16,456 "," $252,243 ",45,45,23,525,177
727," $31,362 "," $59,194 "," $69,615 "," $138,577 "," $19,559 "," $318,307 "," $7,370 "," $25,453 "," $43,509 "," $113,356 "," $16,000 "," $205,688 ",146,73,103,795,378
728," $29,848 "," $60,850 "," $74,774 "," $209,931 "," $20,476 "," $395,879 "," $7,014 "," $26,166 "," $46,734 "," $171,724 "," $16,750 "," $268,387 ",47,47,16,357,120
729," $29,694 "," $48,755 "," $70,718 "," $254,142 "," $17,971 "," $421,280 "," $6,978 "," $20,965 "," $44,198 "," $207,888 "," $14,701 "," $294,730 ",31,31,10,289,75
730," $26,655 "," $65,596 "," $58,891 "," $144,348 "," $16,841 "," $312,330 "," $6,264 "," $28,206 "," $36,807 "," $118,076 "," $13,776 "," $203,129 ",140,70,77,731,338
731," $27,461 "," $59,604 "," $56,445 "," $162,284 "," $24,064 "," $329,857 "," $6,453 "," $25,630 "," $35,278 "," $132,748 "," $19,684 "," $219,793 ",195,65,42,917,294
732," $27,181 "," $59,251 "," $58,919 "," $238,279 "," $21,544 "," $405,174 "," $6,388 "," $25,478 "," $36,824 "," $194,912 "," $17,623 "," $281,225 ",44,44,21,568,144
733," $30,044 "," $51,678 "," $62,685 "," $226,113 "," $24,125 "," $394,646 "," $7,060 "," $22,222 "," $39,178 "," $184,960 "," $19,735 "," $273,155 ",96,48,22,490,143
734," $33,152 "," $62,861 "," $72,625 "," $218,283 "," $18,031 "," $404,952 "," $7,791 "," $27,030 "," $45,391 "," $178,555 "," $14,749 "," $273,516 ",43,43,17,400,112
735," $34,254 "," $67,466 "," $69,178 "," $219,443 "," $20,363 "," $410,703 "," $8,050 "," $29,010 "," $43,236 "," $179,504 "," $16,657 "," $276,457 ",41,41,12,356,101
736," $29,196 "," $48,435 "," $71,946 "," $257,071 "," $22,830 "," $429,478 "," $6,861 "," $20,827 "," $44,966 "," $210,284 "," $18,675 "," $301,613 ",36,36,11,361,81
737," $26,615 "," $56,797 "," $72,128 "," $258,347 "," $19,138 "," $433,024 "," $6,255 "," $24,423 "," $45,080 "," $211,327 "," $15,655 "," $302,739 ",32,32,6,169,50
738," $26,714 "," $71,256 "," $51,324 "," $188,892 "," $22,422 "," $360,607 "," $6,278 "," $30,640 "," $32,078 "," $154,513 "," $18,341 "," $241,849 ",195,65,31,720,219
739," $31,514 "," $54,153 "," $74,421 "," $229,680 "," $13,448 "," $403,215 "," $7,406 "," $23,286 "," $46,513 "," $187,878 "," $11,001 "," $276,083 ",123,41,15,401,113
740," $32,743 "," $58,890 "," $71,691 "," $211,570 "," $16,688 "," $391,582 "," $7,695 "," $25,323 "," $44,807 "," $173,064 "," $13,651 "," $264,539 ",108,54,25,632,177
741," $30,437 "," $62,833 "," $71,425 "," $199,056 "," $17,792 "," $381,542 "," $7,153 "," $27,018 "," $44,640 "," $162,828 "," $14,554 "," $256,193 ",96,48,24,637,184
742," $32,754 "," $61,443 "," $74,081 "," $258,289 "," $20,480 "," $447,046 "," $7,697 "," $26,420 "," $46,301 "," $211,280 "," $16,753 "," $308,451 ",72,24,4,69,37
743," $32,551 "," $59,706 "," $64,593 "," $252,576 "," $21,869 "," $431,294 "," $7,649 "," $25,674 "," $40,370 "," $206,607 "," $17,889 "," $298,189 ",62,31,8,202,51
744," $30,815 "," $49,374 "," $65,149 "," $233,102 "," $16,026 "," $394,466 "," $7,242 "," $21,231 "," $40,718 "," $190,677 "," $13,109 "," $272,977 ",114,38,17,382,128
745," $29,003 "," $62,468 "," $67,256 "," $240,584 "," $21,876 "," $421,187 "," $6,816 "," $26,861 "," $42,035 "," $196,798 "," $17,895 "," $290,404 ",120,40,15,422,96
746," $26,671 "," $67,507 "," $84,116 "," $182,048 "," $21,717 "," $382,057 "," $6,268 "," $29,028 "," $52,572 "," $148,915 "," $17,764 "," $254,547 ",48,48,25,628,184
747," $26,922 "," $60,834 "," $74,137 "," $221,633 "," $21,788 "," $405,313 "," $6,327 "," $26,159 "," $46,336 "," $181,295 "," $17,823 "," $277,939 ",105,35,12,358,98
748," $28,788 "," $74,839 "," $62,815 "," $205,770 "," $21,275 "," $393,486 "," $6,765 "," $32,181 "," $39,259 "," $168,319 "," $17,403 "," $263,928 ",123,41,18,462,142
749," $27,578 "," $55,990 "," $68,075 "," $232,319 "," $19,541 "," $403,502 "," $6,481 "," $24,076 "," $42,547 "," $190,037 "," $15,984 "," $279,124 ",80,40,18,408,120
750," $31,002 "," $69,620 "," $76,657 "," $236,379 "," $19,550 "," $433,208 "," $7,285 "," $29,937 "," $47,911 "," $193,358 "," $15,992 "," $294,482 ",81,27,7,301,55
751," $3,479 "," $7,132 "," $24,353 "," $706,281 "," $6,888 "," $748,133 ", $818 ," $3,067 "," $15,221 "," $577,737 "," $5,635 "," $602,477 ",262,95,213,980,1291
752," $3,638 "," $7,458 "," $25,470 "," $738,659 "," $7,204 "," $782,429 ", $855 ," $3,207 "," $15,918 "," $604,223 "," $5,893 "," $630,096 ",188,94,137,757,843
753," $3,565 "," $7,308 "," $24,955 "," $723,710 "," $7,059 "," $766,596 ", $838 ," $3,143 "," $15,597 "," $591,994 "," $5,774 "," $617,346 ",128,101,211,947,1289
754," $18,715 "," $29,828 "," $43,841 "," $137,127 "," $17,308 "," $246,818 "," $4,398 "," $12,826 "," $27,401 "," $112,169 "," $14,158 "," $170,952 ",248,97,176,1147,1241
755," $22,929 "," $28,882 "," $42,053 "," $130,297 "," $15,839 "," $240,000 "," $5,388 "," $12,419 "," $26,283 "," $106,583 "," $12,956 "," $163,630 ",381,92,176,1107,1249
756," $3,758 "," $7,704 "," $26,310 "," $763,048 "," $7,442 "," $808,261 ", $883 ," $3,313 "," $16,443 "," $624,173 "," $6,087 "," $650,900 ",351,91,171,1059,1216
757," $3,413 "," $6,997 "," $23,895 "," $692,955 "," $6,759 "," $734,018 ", $802 ," $3,009 "," $14,934 "," $566,837 "," $5,529 "," $591,111 ",387,101,214,1033,1299
758," $19,645 "," $27,765 "," $23,825 "," $160,588 "," $16,024 "," $247,846 "," $4,617 "," $11,939 "," $14,890 "," $131,361 "," $13,108 "," $175,914 ",354,95,169,968,1201
759," $3,599 "," $7,378 "," $25,193 "," $730,684 "," $7,126 "," $773,980 ", $846 ," $3,173 "," $15,746 "," $597,700 "," $5,829 "," $623,293 ",113,80,170,1009,1209
760," $3,626 "," $7,433 "," $25,382 "," $736,122 "," $7,179 "," $779,742 ", $852 ," $3,196 "," $15,864 "," $602,147 "," $5,873 "," $627,932 ",238,105,176,1124,1258
761," $3,130 "," $6,417 "," $21,914 "," $635,521 "," $6,198 "," $673,179 ", $736 ," $2,759 "," $13,696 "," $519,856 "," $5,070 "," $542,117 ",121,92,177,1107,1249
762," $18,785 "," $25,844 "," $32,886 "," $156,832 "," $15,434 "," $249,781 "," $4,414 "," $11,113 "," $20,554 "," $128,289 "," $12,625 "," $176,995 ",119,80,168,878,1188
763," $3,591 "," $7,362 "," $25,141 "," $729,176 "," $7,111 "," $772,380 ", $844 ," $3,165 "," $15,713 "," $596,466 "," $5,817 "," $622,005 ",252,108,215,1050,1315
764," $3,256 "," $6,675 "," $22,792 "," $661,012 "," $6,447 "," $700,181 ", $765 ," $2,870 "," $14,245 "," $540,707 "," $5,274 "," $563,861 ",252,107,211,970,1276
765," $20,256 "," $33,161 "," $34,185 "," $143,826 "," $13,184 "," $244,611 "," $4,760 "," $14,259 "," $21,365 "," $117,649 "," $10,784 "," $168,818 ",250,81,177,1089,1244
766," $3,894 "," $7,983 "," $27,258 "," $790,511 "," $7,710 "," $837,356 ", $915 ," $3,433 "," $17,036 "," $646,638 "," $6,307 "," $674,329 ",219,73,107,810,402
767," $3,208 "," $6,576 "," $22,460 "," $651,384 "," $6,353 "," $689,980 ", $754 ," $2,828 "," $14,037 "," $532,832 "," $5,197 "," $555,647 ",399,89,216,1136,1316
768," $19,078 "," $34,379 "," $30,513 "," $162,110 "," $15,922 "," $262,002 "," $4,483 "," $14,783 "," $19,071 "," $132,606 "," $13,024 "," $183,967 ",333,111,154,1095,955
769," $3,641 "," $7,464 "," $25,487 "," $739,210 "," $7,209 "," $783,011 ", $856 ," $3,210 "," $15,929 "," $604,674 "," $5,897 "," $630,565 ",285,95,143,911,881
770," $3,442 "," $7,056 "," $24,098 "," $698,900 "," $6,816 "," $740,312 ", $809 ," $3,034 "," $15,061 "," $571,700 "," $5,576 "," $596,180 ",224,82,173,1018,1220
771," $3,503 "," $7,181 "," $24,521 "," $711,182 "," $6,936 "," $753,323 ", $823 ," $3,088 "," $15,326 "," $581,746 "," $5,674 "," $606,657 ",118,103,179,1124,1266
772," $3,658 "," $7,499 "," $25,606 "," $742,647 "," $7,243 "," $786,652 ", $860 ," $3,225 "," $16,004 "," $607,485 "," $5,925 "," $633,497 ",222,82,170,972,1205
773," $3,187 "," $6,533 "," $22,313 "," $647,150 "," $6,311 "," $685,494 ", $749 ," $2,809 "," $13,945 "," $529,368 "," $5,163 "," $552,034 ",262,101,215,996,1304
774," $3,200 "," $6,560 "," $22,400 "," $649,673 "," $6,336 "," $688,169 ", $752 ," $2,821 "," $14,000 "," $531,432 "," $5,183 "," $554,188 ",381,89,214,1001,1307
775," $3,365 "," $6,898 "," $23,555 "," $683,168 "," $6,663 "," $723,648 ", $791 ," $2,966 "," $14,722 "," $558,831 "," $5,450 "," $582,760 ",330,93,172,1006,1234
776," $3,297 "," $6,759 "," $23,079 "," $669,364 "," $6,528 "," $709,026 ", $775 ," $2,906 "," $14,424 "," $547,539 "," $5,340 "," $570,985 ",234,102,170,959,1201
777," $3,582 "," $7,343 "," $25,078 "," $727,291 "," $7,093 "," $770,387 ", $842 ," $3,158 "," $15,673 "," $594,924 "," $5,802 "," $620,399 ",381,95,211,1004,1283
778," $3,654 "," $7,491 "," $25,578 "," $741,806 "," $7,235 "," $785,763 ", $859 ," $3,221 "," $15,986 "," $606,797 "," $5,918 "," $632,781 ",252,102,210,907,1279
779," $21,242 "," $31,691 "," $37,888 "," $159,544 "," $13,796 "," $264,160 "," $4,992 "," $13,627 "," $23,680 "," $130,507 "," $11,285 "," $184,090 ",103,103,149,1010,934
780," $3,086 "," $6,326 "," $21,606 "," $626,603 "," $6,111 "," $663,732 ", $725 ," $2,720 "," $13,503 "," $512,561 "," $4,999 "," $534,509 ",266,108,215,1027,1294
781," $20,870 "," $34,315 "," $36,635 "," $135,140 "," $15,986 "," $242,945 "," $4,904 "," $14,755 "," $22,897 "," $110,545 "," $13,076 "," $166,177 ",121,94,173,1077,1240
782," $3,820 "," $7,831 "," $26,740 "," $775,562 "," $7,564 "," $821,516 ", $898 ," $3,367 "," $16,713 "," $634,409 "," $6,187 "," $661,574 ",62,62,102,729,380
783," $3,379 "," $6,927 "," $23,657 "," $686,053 "," $6,691 "," $726,707 ", $794 ," $2,979 "," $14,785 "," $561,191 "," $5,474 "," $585,223 ",387,82,214,1065,1304
784," $20,953 "," $28,977 "," $38,980 "," $129,746 "," $10,058 "," $228,714 "," $4,924 "," $12,460 "," $24,362 "," $106,132 "," $8,228 "," $156,106 ",384,107,180,1113,1263
785," $20,823 "," $31,498 "," $26,831 "," $131,283 "," $13,794 "," $224,229 "," $4,893 "," $13,544 "," $16,769 "," $107,389 "," $11,283 "," $153,880 ",250,91,179,1158,1274
786," $3,478 "," $7,130 "," $24,350 "," $706,179 "," $6,887 "," $748,024 ", $817 ," $3,066 "," $15,218 "," $577,654 "," $5,634 "," $602,390 ",98,98,149,1004,937
787," $17,651 "," $32,302 "," $40,821 "," $159,355 "," $12,866 "," $262,994 "," $4,148 "," $13,890 "," $25,513 "," $130,352 "," $10,524 "," $184,427 ",105,105,149,1030,927
788," $3,547 "," $7,271 "," $24,833 "," $720,215 "," $7,024 "," $762,890 ", $834 ," $3,127 "," $15,520 "," $589,136 "," $5,746 "," $614,362 ",86,86,134,652,810
789," $3,640 "," $7,462 "," $25,484 "," $739,051 "," $7,208 "," $782,844 ", $855 ," $3,209 "," $15,927 "," $604,543 "," $5,896 "," $630,431 ",366,106,177,1141,1251
790," $17,648 "," $33,190 "," $34,363 "," $131,936 "," $12,268 "," $229,404 "," $4,147 "," $14,271 "," $21,477 "," $107,923 "," $10,035 "," $157,854 ",381,91,180,1142,1259
791," $3,488 "," $7,150 "," $24,416 "," $708,108 "," $6,906 "," $750,068 ", $820 ," $3,075 "," $15,260 "," $579,232 "," $5,649 "," $604,036 ",393,92,216,1107,1318
792," $18,720 "," $29,254 "," $29,246 "," $152,729 "," $15,078 "," $245,026 "," $4,399 "," $12,579 "," $18,279 "," $124,932 "," $12,334 "," $172,522 ",244,79,173,1023,1221
793," $3,343 "," $6,853 "," $23,405 "," $678,803 "," $6,620 "," $719,024 ", $786 ," $2,947 "," $14,628 "," $555,261 "," $5,415 "," $579,036 ",127,107,213,989,1309
794," $18,317 "," $32,347 "," $26,905 "," $162,168 "," $13,457 "," $253,194 "," $4,304 "," $13,909 "," $16,815 "," $132,653 "," $11,008 "," $178,690 ",118,90,171,1008,1212
795," $17,292 "," $33,310 "," $39,249 "," $160,878 "," $14,337 "," $265,066 "," $4,064 "," $14,323 "," $24,531 "," $131,598 "," $11,728 "," $186,243 ",115,115,154,1090,948
796," $21,757 "," $31,752 "," $37,174 "," $183,048 "," $14,384 "," $288,115 "," $5,113 "," $13,654 "," $23,233 "," $149,733 "," $11,766 "," $203,499 ",83,83,117,969,467
797," $20,126 "," $27,281 "," $37,174 "," $122,018 "," $14,362 "," $220,960 "," $4,730 "," $11,731 "," $23,233 "," $99,810 "," $11,748 "," $151,252 ",250,93,180,1157,1281
798," $3,148 "," $6,453 "," $22,040 "," $639,160 "," $6,234 "," $677,035 ", $740 ," $2,775 "," $13,775 "," $522,833 "," $5,099 "," $545,222 ",234,103,175,1036,1244
799," $3,487 "," $7,148 "," $24,413 "," $708,021 "," $6,905 "," $749,974 ", $819 ," $3,074 "," $15,258 "," $579,161 "," $5,648 "," $603,960 ",242,102,179,1151,1271
800," $19,933 "," $34,897 "," $43,442 "," $133,400 "," $16,365 "," $248,037 "," $4,684 "," $15,006 "," $27,151 "," $109,121 "," $13,386 "," $169,349 ",119,100,172,967,1219
801," $19,696 "," $26,839 "," $40,226 "," $165,605 "," $15,954 "," $268,318 "," $4,629 "," $11,541 "," $25,141 "," $135,464 "," $13,050 "," $189,825 ",321,107,145,978,914
802," $20,158 "," $35,545 "," $43,964 "," $145,261 "," $16,867 "," $261,794 "," $4,737 "," $15,284 "," $27,477 "," $118,823 "," $13,797 "," $180,119 ",230,115,155,1127,963
803," $19,047 "," $29,422 "," $39,753 "," $130,718 "," $12,137 "," $231,077 "," $4,476 "," $12,651 "," $24,846 "," $106,927 "," $9,928 "," $158,828 ",366,104,175,1033,1245
804," $3,502 "," $7,179 "," $24,514 "," $710,993 "," $6,934 "," $753,122 ", $823 ," $3,087 "," $15,321 "," $581,592 "," $5,672 "," $606,495 ",387,89,214,1015,1299
805," $3,402 "," $6,974 "," $23,814 "," $690,621 "," $6,736 "," $731,547 ", $799 ," $2,999 "," $14,884 "," $564,928 "," $5,510 "," $589,120 ",131,99,216,1046,1310
806," $3,719 "," $7,624 "," $26,037 "," $755,088 "," $7,365 "," $799,832 ", $874 ," $3,278 "," $16,273 "," $617,662 "," $6,024 "," $644,111 ",113,91,165,906,1166
807," $3,170 "," $6,499 "," $22,190 "," $643,539 "," $6,277 "," $681,674 ", $745 ," $2,794 "," $13,869 "," $526,415 "," $5,134 "," $548,957 ",129,80,216,1025,1329
808," $18,212 "," $29,553 "," $29,215 "," $134,183 "," $12,730 "," $223,893 "," $4,280 "," $12,708 "," $18,259 "," $109,762 "," $10,413 "," $155,422 ",127,92,181,1217,1284
809," $20,616 "," $32,974 "," $46,491 "," $150,670 "," $15,093 "," $265,843 "," $4,845 "," $14,179 "," $29,057 "," $123,248 "," $12,346 "," $183,674 ",309,103,149,1016,920
810," $18,704 "," $30,084 "," $41,160 "," $156,397 "," $13,937 "," $260,282 "," $4,395 "," $12,936 "," $25,725 "," $127,933 "," $11,401 "," $182,390 ",107,107,153,1127,962
811," $3,347 "," $6,861 "," $23,433 "," $679,615 "," $6,628 "," $719,884 ", $787 ," $2,950 "," $14,645 "," $555,925 "," $5,422 "," $579,729 ",363,107,179,1202,1275
812," $22,292 "," $33,042 "," $24,980 "," $129,877 "," $12,766 "," $222,956 "," $5,239 "," $14,208 "," $15,612 "," $106,239 "," $10,443 "," $151,740 ",258,108,182,1135,1275
813," $17,805 "," $30,553 "," $48,174 "," $178,423 "," $18,187 "," $293,142 "," $4,184 "," $13,138 "," $30,109 "," $145,950 "," $14,877 "," $208,258 ",249,83,114,918,443
814," $3,442 "," $7,056 "," $24,098 "," $698,886 "," $6,816 "," $740,297 ", $809 ," $3,034 "," $15,061 "," $571,688 "," $5,576 "," $596,168 ",115,96,172,1015,1223
815," $3,413 "," $6,997 "," $23,895 "," $692,999 "," $6,759 "," $734,061 ", $802 ," $3,009 "," $14,934 "," $566,873 "," $5,529 "," $591,146 ",342,106,172,1022,1229
816," $3,654 "," $7,491 "," $25,582 "," $741,922 "," $7,236 "," $785,884 ", $859 ," $3,221 "," $15,988 "," $606,892 "," $5,919 "," $632,879 ",339,104,166,897,1185
817," $22,118 "," $25,262 "," $30,923 "," $205,349 "," $16,689 "," $300,341 "," $5,198 "," $10,863 "," $19,327 "," $167,975 "," $13,652 "," $217,014 ",225,75,107,770,399
818," $3,473 "," $7,120 "," $24,311 "," $705,034 "," $6,877 "," $746,814 ", $816 ," $3,061 "," $15,194 "," $576,717 "," $5,625 "," $601,414 ",390,80,217,1092,1323
819," $22,498 "," $31,556 "," $35,389 "," $113,419 "," $14,840 "," $217,701 "," $5,287 "," $13,569 "," $22,118 "," $92,777 "," $12,139 "," $145,890 ",396,82,181,1165,1279
820," $3,380 "," $6,929 "," $23,664 "," $686,300 "," $6,693 "," $726,965 ", $794 ," $2,979 "," $14,790 "," $561,393 "," $5,475 "," $585,432 ",112,79,177,1120,1262
821," $3,560 "," $7,298 "," $24,924 "," $722,854 "," $7,050 "," $765,685 ", $837 ," $3,138 "," $15,577 "," $591,295 "," $5,767 "," $616,613 ",249,83,136,768,842
822," $3,325 "," $6,816 "," $23,279 "," $675,091 "," $6,584 "," $715,095 ", $781 ," $2,931 "," $14,549 "," $552,224 "," $5,386 "," $575,872 ",387,89,215,984,1309
823," $19,583 "," $30,666 "," $33,530 "," $210,816 "," $16,384 "," $310,978 "," $4,602 "," $13,186 "," $20,956 "," $172,447 "," $13,402 "," $224,593 ",58,58,74,694,316
824," $3,357 "," $6,882 "," $23,503 "," $681,587 "," $6,648 "," $721,976 ", $789 ," $2,959 "," $14,689 "," $557,538 "," $5,438 "," $581,413 ",123,95,212,979,1282
825," $3,608 "," $7,396 "," $25,260 "," $732,627 "," $7,145 "," $776,036 ", $848 ," $3,180 "," $15,787 "," $599,289 "," $5,844 "," $624,949 ",152,76,115,908,454
826," $22,373 "," $35,076 "," $34,500 "," $182,990 "," $17,033 "," $291,971 "," $5,258 "," $15,082 "," $21,562 "," $149,686 "," $13,933 "," $205,521 ",170,85,119,1053,481
827," $3,226 "," $6,613 "," $22,586 "," $655,038 "," $6,388 "," $693,851 ", $758 ," $2,844 "," $14,116 "," $535,821 "," $5,226 "," $558,764 ",248,85,215,1018,1316
828," $18,975 "," $31,574 "," $30,814 "," $151,177 "," $15,303 "," $247,844 "," $4,459 "," $13,577 "," $19,259 "," $123,663 "," $12,518 "," $173,476 ",240,86,173,1017,1220
829," $3,706 "," $7,597 "," $25,946 "," $752,434 "," $7,339 "," $797,022 ", $871 ," $3,267 "," $16,216 "," $615,491 "," $6,003 "," $641,848 ",109,107,164,817,1158
830," $22,381 "," $32,685 "," $26,824 "," $138,142 "," $12,886 "," $232,918 "," $5,260 "," $14,055 "," $16,765 "," $113,000 "," $10,541 "," $159,620 ",124,99,178,1129,1254
831," $3,482 "," $7,138 "," $24,374 "," $706,933 "," $6,894 "," $748,821 ", $818 ," $3,069 "," $15,234 "," $578,271 "," $5,640 "," $603,032 ",345,80,167,906,1186
832," $3,329 "," $6,824 "," $23,303 "," $675,802 "," $6,591 "," $715,849 ", $782 ," $2,935 "," $14,564 "," $552,806 "," $5,392 "," $576,479 ",345,101,168,909,1193
833," $3,409 "," $6,988 "," $23,867 "," $692,172 "," $6,751 "," $733,187 ", $801 ," $3,005 "," $14,917 "," $566,197 "," $5,522 "," $590,442 ",244,99,212,1014,1295
834," $3,276 "," $6,716 "," $22,936 "," $665,173 "," $6,487 "," $704,588 ", $770 ," $2,888 "," $14,335 "," $544,112 "," $5,307 "," $567,411 ",232,97,174,985,1213
835," $3,681 "," $7,546 "," $25,771 "," $747,359 "," $7,289 "," $791,646 ", $865 ," $3,245 "," $16,107 "," $611,340 "," $5,963 "," $637,519 ",158,79,120,1063,489
836," $21,216 "," $24,543 "," $34,801 "," $152,671 "," $14,113 "," $247,343 "," $4,986 "," $10,553 "," $21,750 "," $124,884 "," $11,545 "," $173,719 ",248,103,173,1023,1209
837," $3,581 "," $7,341 "," $25,071 "," $727,103 "," $7,091 "," $770,186 ", $842 ," $3,157 "," $15,669 "," $594,770 "," $5,801 "," $620,238 ",131,101,211,969,1284
838," $3,551 "," $7,280 "," $24,857 "," $720,911 "," $7,031 "," $763,630 ", $834 ," $3,130 "," $15,536 "," $589,705 "," $5,751 "," $614,957 ",330,102,165,835,1168
839," $3,552 "," $7,282 "," $24,868 "," $721,187 "," $7,034 "," $763,922 ", $835 ," $3,131 "," $15,542 "," $589,931 "," $5,754 "," $615,192 ",194,97,145,971,900
840," $15,093 "," $34,774 "," $42,795 "," $160,878 "," $11,917 "," $265,456 "," $3,547 "," $14,953 "," $26,747 "," $131,598 "," $9,748 "," $186,592 ",107,107,150,1053,936
841," $3,658 "," $7,499 "," $25,610 "," $742,690 "," $7,244 "," $786,700 ", $860 ," $3,225 "," $16,006 "," $607,520 "," $5,925 "," $633,536 ",110,101,168,961,1198
842," $23,057 "," $30,832 "," $33,870 "," $163,024 "," $11,529 "," $262,311 "," $5,418 "," $13,258 "," $21,168 "," $133,353 "," $9,430 "," $182,628 ",315,105,148,975,925
843," $3,317 "," $6,800 "," $23,223 "," $673,496 "," $6,569 "," $713,404 ", $779 ," $2,924 "," $14,514 "," $550,920 "," $5,373 "," $574,510 ",230,98,170,997,1214
844," $3,564 "," $7,306 "," $24,952 "," $723,637 "," $7,058 "," $766,516 ", $838 ," $3,142 "," $15,595 "," $591,935 "," $5,773 "," $617,282 ",291,97,142,872,884
845," $3,330 "," $6,827 "," $23,314 "," $676,121 "," $6,594 "," $716,185 ", $783 ," $2,935 "," $14,571 "," $553,067 "," $5,394 "," $576,750 ",113,89,175,1147,1253
846," $3,460 "," $7,093 "," $24,220 "," $702,409 "," $6,851 "," $744,033 ", $813 ," $3,050 "," $15,138 "," $574,571 "," $5,604 "," $599,175 ",81,81,120,984,498
847," $3,781 "," $7,751 "," $26,471 "," $767,717 "," $7,487 "," $813,207 ", $889 ," $3,333 "," $16,544 "," $627,993 "," $6,125 "," $654,883 ",333,98,168,967,1195
848," $3,602 "," $7,384 "," $25,218 "," $731,351 "," $7,133 "," $774,688 ", $846 ," $3,175 "," $15,761 "," $598,245 "," $5,835 "," $623,862 ",330,108,170,1005,1214
849," $3,843 "," $7,878 "," $26,905 "," $780,303 "," $7,610 "," $826,539 ", $903 ," $3,388 "," $16,815 "," $638,288 "," $6,225 "," $665,619 ",176,88,134,703,809
850," $3,900 "," $7,995 "," $27,300 "," $791,744 "," $7,722 "," $838,661 ", $917 ," $3,438 "," $17,063 "," $647,646 "," $6,317 "," $675,380 ",264,88,133,783,820
851," $3,356 "," $6,880 "," $23,492 "," $681,370 "," $6,645 "," $721,742 ", $789 ," $2,958 "," $14,683 "," $557,360 "," $5,436 "," $581,225 ",112,99,168,891,1185
852," $3,574 "," $7,327 "," $25,018 "," $725,537 "," $7,077 "," $768,532 ", $840 ," $3,150 "," $15,636 "," $593,489 "," $5,789 "," $618,904 ",228,98,167,934,1185
853," $3,725 "," $7,636 "," $26,079 "," $756,320 "," $7,376 "," $801,136 ", $875 ," $3,284 "," $16,299 "," $618,670 "," $6,034 "," $645,162 ",216,80,166,910,1182
854," $18,059 "," $28,641 "," $40,317 "," $149,176 "," $13,503 "," $249,695 "," $4,244 "," $12,315 "," $25,198 "," $122,026 "," $11,045 "," $174,828 ",121,100,171,1005,1216
855," $3,381 "," $6,931 "," $23,671 "," $686,488 "," $6,695 "," $727,166 ", $795 ," $2,980 "," $14,794 "," $561,547 "," $5,477 "," $585,593 ",120,79,174,1076,1238
856," $3,282 "," $6,728 "," $22,978 "," $666,420 "," $6,499 "," $705,907 ", $771 ," $2,893 "," $14,361 "," $545,132 "," $5,316 "," $568,473 ",121,92,179,1183,1273
